site_number,time,species,honeybee/native/exotic,svd,proportion_agriculture,visits/flower/5mins,pollen_grains/5min
7,16:00,Apis mellifera,honeybee,123.03125,0.989312599,0,0
7,18:00,Delia sp,exotic,2.6535206,0.989312599,0.076086957,0.201898307
7,8:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0.025,0.813195471
7,14:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0.022727273,0.371582515
7,8:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0,0
7,12:00,Apis mellifera,honeybee,123.03125,0.989312599,0.107142857,13.18191964
7,14:00,Delia sp,exotic,2.6535206,0.989312599,0.015873016,0.042119375
7,14:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,14:00,Delia sp,exotic,2.6535206,0.989312599,0.013333333,0.035380275
7,18:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0,0
7,10:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0.020408163,0.12987013
7,8:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0,0
7,14:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0.115384615,3.753209864
7,8:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0.0125,0.079545455
7,14:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0.012345679,0.078563412
7,18:00,Helophilus hochstetteri,native,99,0.989312599,0,0
7,18:00,Eristalis tenax,exotic,106.6363636,0.989312599,0,0
7,18:00,Helophilus hochstetteri,native,99,0.989312599,0,0
7,18:00,Eristalis tenax,exotic,106.6363636,0.989312599,0,0
7,10:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,18:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.086666667,9.241818179
7,12:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,16:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0,0
7,10:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,12:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.051020408,5.440630796
7,14:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.17989418,19.18326118
7,20:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0,0
7,20:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0,0
7,20:00,Eristalis tenax,exotic,106.6363636,0.989312599,0,0
7,14:00,Delia sp,exotic,2.6535206,0.989312599,0.010582011,0.028079583
7,12:00,Helophilus hochstetteri,native,99,0.989312599,0.013605442,1.346938776
7,12:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0,0
7,18:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0.020833333,0.677662892
7,10:00,Helophilus hochstetteri,native,99,0.989312599,0,0
7,20:00,Eristalis tenax,exotic,106.6363636,0.989312599,0,0
7,14:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0,0
7,20:00,Delia sp,exotic,2.6535206,0.989312599,0.083333333,0.221126717
7,10:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.183333333,19.54999999
7,10:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0,0
7,8:00,Apis mellifera,honeybee,123.03125,0.989312599,0,0
7,14:00,Helophilus hochstetteri,native,99,0.989312599,0.018518519,1.833333333
7,12:00,Helophilus hochstetteri,native,99,0.989312599,0,0
7,8:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,12:00,Delia sp,exotic,2.6535206,0.989312599,0.065217391,0.173055691
7,18:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0,0
7,18:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,8:00,Eristalis tenax,exotic,106.6363636,0.989312599,0,0
7,14:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0.024691358,0.80315602
7,12:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,10:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,16:00,Delia sp,exotic,2.6535206,0.989312599,0.036231884,0.096142051
7,10:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.214285714,22.85064934
7,14:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0.037878788,1.232114349
7,18:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.0625,6.664772725
7,18:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0,0
7,16:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.022727273,2.423553718
7,16:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0,0
7,10:00,Delia sp,exotic,2.6535206,0.989312599,0.055555556,0.147417811
7,14:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.105769231,11.27884615
7,18:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,18:00,Delia sp,exotic,2.6535206,0.989312599,0.041666667,0.110563358
7,10:00,Apis mellifera,honeybee,123.03125,0.989312599,0.066666667,8.202083333
7,16:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0.02173913,0.707126496
7,20:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0.022222222,0.363325126
7,10:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0.041666667,1.355325784
7,10:00,Apis mellifera,honeybee,123.03125,0.989312599,0.013888889,1.708767361
7,20:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,16:00,Apis mellifera,honeybee,123.03125,0.989312599,0,0
7,16:00,Delia sp,exotic,2.6535206,0.989312599,0.113636364,0.301536432
7,12:00,Delia sp,exotic,2.6535206,0.989312599,0.013605442,0.036102321
7,14:00,Apis mellifera,honeybee,123.03125,0.989312599,0,0
7,10:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0,0
7,12:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.180952381,19.29610389
7,16:00,Melanostoma fasciatum,native,6.36363636,0.989312599,0,0
7,16:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0.010416667,0.170308653
7,12:00,Apis mellifera,honeybee,123.03125,0.989312599,0.054347826,6.686480978
7,16:00,Helophilus hochstetteri,native,99,0.989312599,0,0
7,18:00,Delia sp,exotic,2.6535206,0.989312599,0.134920635,0.358014684
7,20:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0,0
7,12:00,Anthomyia punctipennis,exotic,16.34963067,0.989312599,0,0
7,16:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,12:00,Delia sp,exotic,2.6535206,0.989312599,0.066666667,0.176901373
7,20:00,Helophilus hochstetteri,native,99,0.989312599,0,0
7,10:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0.1,3.252781882
7,20:00,Leioproctus sp,native,153.2,0.989312599,0,0
7,14:00,Helophilus hochstetteri,native,99,0.989312599,0,0
7,8:00,Delia sp,exotic,2.6535206,0.989312599,0.047619048,0.126358124
7,10:00,Eristalis tenax,exotic,106.6363636,0.989312599,0.074829932,7.979591834
7,8:00,Oxysarcodexia varia,exotic,32.52781882,0.989312599,0,0
8,12:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,18:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,8:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,12:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,18:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,18:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,14:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,12:00,Apis mellifera,honeybee,123.03125,0.637971877,0.135802469,16.70794753
8,14:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,8:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0.007142857,0.045454546
8,16:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,14:00,Lasioglossum sp,native,30.14285714,0.637971877,0.013824885,0.416721527
8,16:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,12:00,Eristalis tenax,exotic,106.6363636,0.637971877,0.013513514,1.441031941
8,10:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,12:00,Apis mellifera,honeybee,123.03125,0.637971877,0.200617284,24.68219522
8,10:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,14:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,18:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,16:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,12:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,12:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,18:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,14:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,8:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,12:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,18:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,14:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,18:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,14:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,10:00,Leioproctus sp,native,153.2,0.637971877,0.011111111,1.702222222
8,8:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,10:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,12:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,14:00,Apis mellifera,honeybee,123.03125,0.637971877,0.272401434,33.51388889
8,14:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,14:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,12:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,10:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,10:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,16:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,16:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,8:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,8:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,12:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0.003703704,0.023569024
8,18:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,14:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,16:00,Leioproctus sp,native,153.2,0.637971877,0.013333333,2.042666667
8,10:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,10:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,14:00,Lasioglossum sp,native,30.14285714,0.637971877,0.003584229,0.108038915
8,10:00,Bombus terrestris,exotic,236.625,0.637971877,0.011111111,2.629166667
8,10:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,8:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,14:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,10:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0.005494506,0.034965035
8,18:00,Eristalis tenax,exotic,106.6363636,0.637971877,0.01984127,2.115800865
8,18:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,12:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,14:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,14:00,Apis mellifera,honeybee,123.03125,0.637971877,0.2,24.60625
8,10:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,12:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,14:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,16:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,12:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,12:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Eristalis tenax,exotic,106.6363636,0.637971877,0.045454546,4.847107436
8,10:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,16:00,Eristalis tenax,exotic,106.6363636,0.637971877,0.04,4.265454544
8,12:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,12:00,Lasioglossum sp,native,30.14285714,0.637971877,0.007518797,0.226638024
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,16:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,16:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,10:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,10:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,8:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,18:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,14:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,14:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,16:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,16:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0.013888889,0.451775261
8,12:00,Leioproctus sp,native,153.2,0.637971877,0.045138889,6.915277778
8,10:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,18:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,8:00,Delia sp,exotic,2.6535206,0.637971877,0.007352941,0.019511181
8,12:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,16:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,10:00,Calliphora stygia,exotic,57.5,0.637971877,0.014778325,0.849753695
8,10:00,Apis mellifera,honeybee,123.03125,0.637971877,0.2,24.60625
8,10:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,10:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,12:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,10:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Leioproctus sp,native,153.2,0.637971877,0.024630542,3.773399015
8,18:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,14:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,10:00,Apis mellifera,honeybee,123.03125,0.637971877,0.113300493,13.93950123
8,12:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,16:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,10:00,Apis mellifera,honeybee,123.03125,0.637971877,0.183333333,22.55572917
8,10:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,10:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0.004926108,0.160235561
8,14:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,16:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,10:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,14:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,10:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,14:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,14:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,12:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,12:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,16:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,10:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,14:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,16:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,8:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,10:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Apis mellifera,honeybee,123.03125,0.637971877,0.151515152,18.64109848
8,10:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,12:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,18:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,10:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Bombus terrestris,exotic,236.625,0.637971877,0.019047619,4.507142857
8,14:00,Leioproctus sp,native,153.2,0.637971877,0.040625,6.22375
8,10:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,12:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,18:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,16:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,10:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,18:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,12:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,10:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,18:00,Leioproctus sp,native,153.2,0.637971877,0.019230769,2.946153846
8,18:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,14:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,8:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,14:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,12:00,Lasioglossum sp,native,30.14285714,0.637971877,0.024305556,0.732638889
8,14:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,16:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,10:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,12:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,16:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,14:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,8:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,10:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,16:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,16:00,Lasioglossum sp,native,30.14285714,0.637971877,0.025568182,0.770698052
8,12:00,Eristalis tenax,exotic,106.6363636,0.637971877,0.010989011,1.171828171
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,16:00,Apis mellifera,honeybee,123.03125,0.637971877,0.197222222,24.26449653
8,10:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,8:00,Apis mellifera,honeybee,123.03125,0.637971877,0.003703704,0.455671296
8,10:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,10:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,16:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,8:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,18:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,16:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,18:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0.007142857,0.232341563
8,12:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,10:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,8:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,12:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0.006666667,0.216852126
8,14:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,18:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,12:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,12:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Lasioglossum sp,native,30.14285714,0.637971877,0.00625,0.188392857
8,18:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,8:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,18:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,18:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,8:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,18:00,Apis mellifera,honeybee,123.03125,0.637971877,0.035714286,4.393973214
8,16:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,12:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,18:00,Melangyna novaezelandiae,native,16.125,0.637971877,0.007936508,0.127976191
8,18:00,Delia sp,exotic,2.6535206,0.637971877,0.013793103,0.036600284
8,12:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,8:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,14:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,8:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,18:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,8:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,14:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0.014285714,0.090909091
8,12:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,12:00,Apis mellifera,honeybee,123.03125,0.637971877,0.244360902,30.06402726
8,10:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,10:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,10:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,12:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,12:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,18:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,14:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,10:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,18:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,10:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,12:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0.007518797,0.244570066
8,14:00,Apis mellifera,honeybee,123.03125,0.637971877,0.25,30.7578125
8,14:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,16:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,12:00,Apis mellifera,honeybee,123.03125,0.637971877,0.202380952,24.89918155
8,8:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,8:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,12:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,14:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,12:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,18:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,10:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,18:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,14:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,14:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,18:00,Apis mellifera,honeybee,123.03125,0.637971877,0,0
8,8:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,18:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,8:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,10:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,14:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,16:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,16:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,8:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,10:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,12:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,10:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,18:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,14:00,Apis mellifera,honeybee,123.03125,0.637971877,0.163265306,20.08673469
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,14:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,18:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0,0
8,18:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,8:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,16:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,16:00,Lasioglossum sp,native,30.14285714,0.637971877,0,0
8,16:00,Apis mellifera,honeybee,123.03125,0.637971877,0.044444444,5.468055556
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,18:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,12:00,Leioproctus sp,native,153.2,0.637971877,0.055555556,8.511111111
8,16:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,10:00,Apis mellifera,honeybee,123.03125,0.637971877,0.244047619,30.02548363
8,10:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,18:00,Melanostoma fasciatum,native,6.36363636,0.637971877,0,0
8,14:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,16:00,Delia sp,exotic,2.6535206,0.637971877,0,0
8,10:00,Bombus terrestris,exotic,236.625,0.637971877,0,0
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0.015384615,0.500427982
8,16:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Leioproctus sp,native,153.2,0.637971877,0.034090909,5.222727273
8,12:00,Leioproctus sp,native,153.2,0.637971877,0,0
8,16:00,Apis mellifera,honeybee,123.03125,0.637971877,0,0
8,12:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,14:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,14:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,14:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,12:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,14:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Oxysarcodexia varia,exotic,32.52781882,0.637971877,0.015151515,0.49284574
8,14:00,Eristalis tenax,exotic,106.6363636,0.637971877,0,0
8,18:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,18:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,10:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,12:00,Lasioglossum sp,native,30.14285714,0.637971877,0.006666667,0.200952381
8,12:00,Melangyna novaezelandiae,native,16.125,0.637971877,0.003759399,0.060620301
8,10:00,Helophilus hochstetteri,native,99,0.637971877,0,0
8,8:00,Melangyna novaezelandiae,native,16.125,0.637971877,0,0
8,16:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
8,18:00,Calliphora stygia,exotic,57.5,0.637971877,0,0
